studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,mipd1,mipd2,mipd3,mipd4,mipd5,mipd6,mipd7,mipd8,mipd9,mipd10,mipd11,mipd12,mipd13,mipd14,mipd15,mipds101,mipds102,mipds103,mipds105,mipds109,mipds110,mipds203,mipds204,mipds207,mipds308,mipds309,mipds401,mipds404,mipds503,mipds509,mipds601,mipds602,mipds603,mipds605,mipds610,mipds804,mipds901,mipds1001,mipds1011,mipds1012,mipde101,mipde102,mipde103,mipde105,mipde108,mipde109,mipde110,mipde501,mipde502,mipde504,mipdfp506,mipdfp601,mipdfp602,mipdfp603,mipdfp604,mipdfp605,mipdfp606,mipdfp608,mipdfp610,mipdfp701,mipdfp702,mipdsp201,mipdsp202,mipdsp203,mipdsp204,mipdsp205,mipdsp207,mipdsp208,mipdsp210,mipdsp211,mipdsp212,mipdsp217,cap1,cap2,cap3,cap4,cap5,cap6,cap7,cap8,cap9,cap10,cap12,cap13,cap14,cap15,cap16,cap17,cap18,cap19,cap20,cap21,cap22,cap23,cap24
"uscbsnyt1999-99001d",05nov1996,07nov2000,30jan1999,01feb1999,"National Adults",1,"Yes",64,1058,12.33683,22.7558,1.755477,9.296792,2.494558,9.06108,.1935722,.4614354,13.62354,14.13537,.4654681,0,.6337411,0,12.78635,4.701688,4.919835,.6637032,.0751416,1.976459,0,5.306696,2.590635,2.699283,0,1.755477,6.65833,2.552167,.8013682,.307277,2.263321,.5845447,.1799617,1.376934,2.149899,0,11.12675,1.028305,1.861006,2.944477,4.701688,4.919835,.6637032,.0751416,0,1.976459,0,0,1.602736,.5845447,.5845447,2.263321,.5845447,.1799617,.3565207,1.376934,0,0,4.299799,0,.1935722,1.027691,1.599995,5.306696,2.590635,6.731645,2.699283,0,0,0,2.48435,.3155001,13.93956,1.755477,2.590635,0,0,5.306696,.4614354,0,.307277,.0620981,9.762259,12.31202,2.48435,0,3.082505,0,.1935722,6.563119,14.13537,0,14.25728,0,12.78635
"uscbs1999-99004c",05nov1996,07nov2000,13apr1999,14apr1999,"National Adults",1,"Yes",66,878,7.091187,19.64871,2.087903,8.321242,1.938361,27.5826,.3957814,.4002232,10.75557,8.40799,.2569067,0,1.058302,0,12.05522,3.063519,2.107607,.4683698,.0697031,1.381989,0,6.078177,3.939591,2.98421,0,2.087903,4.478461,3.842781,.8215168,.1107049,5.315771,.184622,.2185624,5.077733,8.343242,0,7.403788,2.444391,1.740527,1.883578,3.063519,2.107607,.4683698,.0697031,0,1.381989,0,0,1.643034,.184622,.184622,5.315771,.184622,.2185624,.0994294,5.077733,0,0,16.68648,0,.3957814,1.207503,.4880354,6.078177,3.939591,1.750436,2.98421,0,0,0,2.829581,.3711803,8.734221,2.087903,4.149839,0,0,6.078177,.1899751,0,.1107049,.1545541,8.578148,6.646811,2.829581,0,5.764968,0,.3957814,22.00225,8.40799,0,11.81387,0,12.05522
"uscbs1999-99004d",05nov1996,07nov2000,22apr1999,23apr1999,"National Adults",1,"Yes",62,450,6.054357,14.13271,.9211091,18.00426,2.265217,14.9323,0,.3406659,17.89752,5.517099,7.848353,0,.0728887,0,12.01353,3.097549,1.722663,.1423701,0,1.091775,0,5.099766,1.435552,2.99129,0,.9211091,13.42967,1.435108,.7365539,.6908873,3.302215,.101222,0,2.439328,4.544768,0,12.12931,1.535663,.9189979,1.531219,3.097549,1.722663,.1423701,0,0,1.091775,0,0,1.473108,.101222,.101222,3.302215,.101222,0,0,2.439328,0,0,9.089536,0,0,.7051095,.1642219,5.099766,1.435552,.8166649,2.99129,0,0,0,2.920105,0,7.527465,.9211091,1.435552,0,0,5.099766,.3406659,0,.6908873,0,25.85261,4.677286,2.920105,0,2.641772,0,0,12.39175,5.517099,0,17.9704,0,12.01353
"uscbs1999-99005a",05nov1996,07nov2000,01may1999,02may1999,"National Adults",1,"Yes",64,1151,5.34093,11.9366,2.436755,21.60632,1.487535,18.19312,.1673331,.4541276,14.50159,7.833897,5.403021,0,.6701141,.3149441,9.653709,2.811473,1.329889,.3739364,.0139879,.8116435,0,5.074292,1.052999,1.286058,0,2.436755,15.89389,2.332845,.3233715,.3299745,2.804262,.5108176,.2429196,6.982028,3.784107,0,9.061354,1.875937,1.384885,2.286537,2.811473,1.329889,.3739364,.0139879,0,.8116435,0,0,.6467431,.5108176,.5108176,2.804262,.5108176,.2429196,.0848829,6.982028,0,0,7.568215,.092094,.0752391,.8617738,1.114337,5.074292,1.052999,1.088968,1.286058,0,0,0,1.09909,.3590797,5.987673,2.436755,1.132669,0,0,5.074292,.3744577,0,.3299745,0,27.00934,4.710217,1.09909,0,8.331466,0,.0752391,10.46457,7.833897,0,15.1717,.3149441,9.653709
"usaipocnus1999-9905027",05nov1996,07nov2000,21may1999,24may1999,"National Adults",1,"Yes",41,1972,5.322696,16.65738,1.292409,20.79055,1.615258,9.427995,.0866674,.603124,13.18612,2.827081,6.644502,0,18.37957,.4054615,2.761193,2.347116,1.773894,0,0,1.201687,0,5.50262,2.817958,1.139685,0,1.231083,11.45885,3.249774,.4563977,.7024621,1.430772,0,0,.9325616,3.945775,0,6.417443,.4999341,1.765886,.4999341,2.347116,1.773894,0,0,0,1.201687,0,0,.9127954,0,0,1.430772,0,0,0,.9325616,0,1.776428,5.288232,0,.0866674,4.091107,.8266347,5.50262,2.817958,0,1.139685,0,1.139685,0,1.139685,0,6.235492,1.292409,2.9102,0,0,5.50262,.5108815,0,.7024621,0,28.73709,7.197112,1.139685,0,.9325616,0,.0866674,8.495433,2.827081,0,30.26365,.4054615,2.761193
"uspew1999-typo",05nov1996,07nov2000,09jun1999,13jun1999,"National Adults",1,"Yes",45,1820,13.98971,25.06044,1.643065,10.70208,5.047175,5.890641,0,.7955521,12.35007,9.147346,9.670238,0,4.166735,.3024684,1.234487,4.962834,2.65494,3.663396,0,2.708542,0,7.731268,5.05568,3.477703,0,1.643065,3.545936,2.160352,.886279,.8540768,3.250715,.4319884,0,.1215617,.5748541,0,7.940936,1.718409,3.545936,0,4.962834,2.65494,3.663396,0,0,2.708542,0,1.772558,1.772558,.6479825,.6479825,3.250715,.4319884,0,.1099388,.1215617,0,1.401583,.5748541,0,0,1.573602,1.759021,7.731268,5.05568,2.788398,3.477703,0,0,0,1.931176,.743591,17.53483,1.643065,7.541746,0,0,7.731268,.4698379,0,.8540768,0,18.21196,10.34231,1.931176,0,1.311471,0,0,5.227152,9.147346,0,16.5168,.3024684,1.234487
"uspew1999-99006nii",05nov1996,07nov2000,09jun1999,13jun1999,"National Adults",1,"Yes",33,1041,10.30192,20.33534,1.962652,11.24663,.9787328,14.35993,0,.6586174,11.56187,8.788009,12.88162,0,6.278316,0,.6463597,2.494448,3.908331,1.771949,0,2.127188,0,5.941228,1.580069,3.131379,0,1.962652,3.855214,1.836538,.3262443,0,5.102517,.3451023,0,1.290362,4.546676,0,7.707913,1.523023,3.855214,0,2.494448,3.908331,1.771949,0,0,2.127188,0,.3262443,.6524885,0,0,5.102517,.3451023,0,.1555789,1.290362,0,2.919698,4.546676,0,0,3.991778,.7774231,5.941228,1.580069,0,3.131379,0,0,0,2.675957,2.237508,11.28065,1.962652,3.607545,0,0,5.941228,.4676796,0,0,0,22.29171,10.13809,2.675957,0,1.791043,0,0,12.56889,8.788009,0,17.84019,0,.6463597
"uscbs1999-99007a",05nov1996,07nov2000,13jul1999,14jul1999,"National Adults",18,"Yes",64,722,10.30051,40.86742,.5660641,7.339074,7.093322,6.573934,0,.2871179,4.264664,3.343199,1.149811,0,.4087241,0,17.80616,3.276302,1.995144,.2558161,0,4.773249,0,5.464105,19.03815,1.717998,0,.5660641,3.785949,.9666165,3.106843,.1602486,3.972837,.7193876,0,1.176865,.2039465,0,2.085033,1.437875,.9243037,.1995144,3.276302,1.995144,.2558161,0,0,4.773249,0,0,6.213686,.7193876,.7193876,3.972837,.7193876,0,.2969517,1.176865,0,0,.407893,0,0,1.871876,2.195559,5.464105,19.03815,8.062016,1.717998,0,0,0,1.717998,.7997197,16.5142,.5660641,19.03815,0,0,5.464105,.2871179,0,.1602486,0,8.488884,14.64717,1.717998,0,2.912592,0,0,4.38073,3.343199,0,4.673388,0,17.80616
"uscbs1999-99008a",05nov1996,07nov2000,01aug1999,03aug1999,"National Adults",18,"Yes",63,1165,14.34213,35.2486,.1735613,7.395871,10.02553,4.25148,0,.6536447,4.837057,5.506323,.6376505,0,.8623132,0,16.06584,3.942126,2.461532,.5751615,0,7.36331,0,7.119105,12.68225,1.044959,0,.1735613,3.521269,1.068063,4.531736,.5224866,2.740415,.4395685,.1035188,.245149,.3336034,0,2.83741,2.17368,1.589563,.8225279,3.942126,2.461532,.5751615,0,0,7.36331,0,0,9.063473,.4395685,.4395685,2.740415,.4395685,.1035188,.055622,.245149,0,0,.6672069,0,0,.8654033,2.212092,7.119105,12.68225,9.746988,1.044959,0,0,0,.9725701,.605233,23.4056,.1735613,12.73521,0,0,7.119105,.6006836,0,.5224866,0,8.033521,14.47467,.9725701,0,1.283427,0,0,3.407622,5.506323,0,5.69937,0,16.06584
"uscbsnyt1999-99010d",05nov1996,07nov2000,28oct1999,30oct1999,"National Adults",18,"Yes",64,1065,11.25134,39.55512,.5672194,6.325296,7.507136,4.733197,.2653471,1.101106,4.834181,6.963719,.8560715,0,.9918123,0,15.04845,2.820229,1.670015,.2095735,0,6.55152,0,8.726597,15.94721,1.524103,0,.5672194,2.580953,1.17134,3.351956,.2214982,2.39742,.5817261,.9691836,.6329458,.0398115,0,2.771779,3.26515,1.914315,.0833161,2.820229,1.670015,.2095735,0,0,6.55152,0,0,6.703912,.5817261,.5817261,2.39742,.5817261,.9691836,.0722991,.6329458,0,0,.0796229,.0790595,.1862876,.8277779,1.875552,8.726597,15.94721,8.172523,1.524103,0,0,0,1.524103,.957259,17.95525,.5672194,15.99031,0,0,8.726597,1.058008,0,.2214982,0,7.181367,13.35721,1.524103,0,2.837881,0,.1862876,2.556102,6.963719,0,5.825994,0,15.04845
"uscbsnyt1999-99011a",05nov1996,07nov2000,04nov1999,07nov1999,"National Adults",1,"Yes",64,1162,10.30514,30.47017,1.128237,13.56409,6.522216,7.614738,.0921695,.4266818,7.449548,6.331121,1.817543,0,.4311569,0,13.84719,2.628766,2.560951,.4067734,0,4.708646,0,6.604704,12.07213,2.389163,0,1.128237,7.636009,2.712244,2.424462,.9462216,5.067083,.7270716,.200346,.9795265,.2184184,0,5.323712,2.209098,2.221032,.6091849,2.628766,2.560951,.4067734,0,0,4.708646,0,0,4.848923,.7270716,.7270716,5.067083,.7270716,.200346,.2038744,.9795265,0,0,.4368368,.0921695,0,.5555986,1.148461,6.604704,12.07213,5.221129,2.389163,0,0,0,2.308497,.1704834,15.15406,1.128237,12.07213,0,0,6.604704,.4266818,0,.9462216,0,15.38163,9.484836,2.308497,0,2.83789,0,0,5.596089,6.331121,0,7.880705,0,13.84719
"uscbs1999-99012a",05nov1996,07nov2000,13dec1999,16dec1999,"National Adults",18,"Yes",64,1558,13.43734,33.45394,.5030209,7.585729,7.012382,5.206398,.646732,1.010599,4.341499,6.330733,1.051571,0,.8810728,0,18.53899,3.846309,2.597839,.24583,0,6.74736,0,6.039396,13.86456,1.865195,0,.5030209,4.772355,1.048789,2.907758,.4630976,3.482827,.7337673,.0671379,.5046897,.1398599,0,2.290071,2.140326,2.553188,.3074052,3.846309,2.597839,.24583,0,0,6.74736,0,0,5.815517,.7337673,.7337673,3.482827,.7337673,.0671379,.1382553,.5046897,0,0,.2797199,.0426833,.6040487,1.153347,1.581977,6.039396,13.86456,6.594599,1.865195,0,0,0,1.842409,.5124561,19.25286,.5030209,13.86456,0,0,6.039396,1.010599,0,.4630976,0,8.6373,11.70757,1.842409,0,2.177618,0,.6040487,3.805231,6.330733,0,5.222572,0,18.53899
"uscbs2000-02a",05nov1996,07nov2000,06feb2000,10feb2000,"National Adults",18,"Yes",65,1499,10.73323,39.62247,.8795723,7.873523,7.456151,3.619055,.3490938,1.466554,4.326415,6.361206,1.228199,0,.3500945,0,15.73444,2.907292,2.266408,.3018408,.0539017,5.203785,0,12.58372,13.84501,1.289528,0,.8795723,3.898426,2.024918,3.471458,.1852539,1.822519,.3279801,.0050033,1.223396,.0308201,0,2.185288,2.93104,2.811074,.1393351,2.907292,2.266408,.3018408,.0539017,0,5.203785,0,0,6.942917,.3279801,.3279801,1.822519,.3279801,.0050033,.1785161,1.223396,0,0,.0616401,.2424244,.1066694,.967763,1.328264,12.58372,13.84501,7.034911,1.289528,0,0,0,1.21399,1.359284,17.67615,.8795723,14.19223,0,0,12.58372,1.119328,0,.1852539,.0873902,9.101722,11.89236,1.21399,0,2.062876,0,.1066694,2.126584,6.361206,0,4.676509,0,15.73444
"uscbsnyt2000-02b",05nov1996,07nov2000,12feb2000,14feb2000,"National Adults",18,"Yes",63,1225,15.18423,37.21161,.4746865,4.433509,8.841863,3.897613,.2514247,.0948557,5.397059,4.94776,.4148235,0,.6630918,.1347734,18.0527,5.03233,2.657346,.2328671,0,7.261683,0,7.742411,13.27269,1.741551,0,.4746865,2.595878,.799661,3.85394,.3393417,2.422575,.7946407,0,.4090549,.0604889,0,2.985668,3.027341,1.061956,.1430726,5.03233,2.657346,.2328671,0,0,7.261683,0,0,7.70788,.7946407,.7946407,2.422575,.7946407,0,.150365,.4090549,0,0,.1209777,0,.2514247,.7230908,1.732545,7.742411,13.27269,9.180102,1.741551,0,0,0,1.677688,1.141533,22.89211,.4746865,13.27269,0,0,7.742411,.0948557,0,.3393417,0,4.848333,14.51882,1.677688,0,2.148701,0,.2514247,2.543552,4.94776,0,6.060151,.1347734,18.0527
"usyank2000-08",05nov1996,07nov2000,08mar2000,09mar2000,"National Adults",30,"Yes",29,1441,11.60197,15.38862,3.612027,22.43502,4.781466,2.314805,0,2.362111,13.58217,4.536535,0,0,16.7858,2.599484,0,.7071148,1.937611,4.473087,.7071148,3.608248,0,6.907464,3.563998,1.612798,0,3.31776,17.06138,5.373639,1.97694,.8275857,1.249706,0,.1965394,.1965394,.602716,0,5.635038,2.268268,2.268268,0,.7071148,1.937611,4.473087,.7071148,0,3.608248,0,1.97694,1.97694,0,0,1.249706,0,.1965394,.0693037,.1965394,0,0,.602716,0,0,0,0,6.907464,3.563998,1.691561,1.612798,0,0,0,1.612798,0,15.55585,3.612027,4.909856,0,0,6.907464,1.016252,0,.8275857,0,22.43502,3.304359,1.612798,0,.4623824,0,0,1.852422,4.536535,0,30.36797,2.599484,0
"usaipocnus2000-12",05nov1996,07nov2000,10mar2000,12mar2000,"National Adults",1,"Yes",45,1004,15.44267,24.44349,3.196993,13.70211,3.452195,4.46004,.3130203,1.729586,12.90461,9.32282,2.210083,0,3.940665,1.209215,3.672505,4.837857,1.400616,1.999741,0,6.799717,0,9.811291,7.742765,1.203898,0,2.442355,8.053792,2.439365,1.447968,.5562589,1.918994,1.88809,0,0,0,.854326,8.705751,1.707256,5.908307,1.707256,4.837857,1.400616,1.999741,0,.4047332,6.799717,0,0,2.895936,0,0,1.918994,1.88809,0,0,0,0,.6529562,0,0,.3130203,0,1.077627,9.811291,7.742765,1.024792,1.203898,1.175321,1.203898,0,1.203898,0,19.10919,3.196993,7.882328,0,.4047332,9.811291,.7356973,.854326,.5562589,0,15.91219,4.510217,1.203898,0,1.88809,0,.3130203,2.57195,9.32282,0,16.84528,1.209215,3.672505
"uscbs2000-03a",05nov1996,07nov2000,19mar2000,21mar2000,"National Adults",18,"Yes",66,1221,13.42247,28.81194,.5530735,12.74646,3.63085,4.554195,.1859958,4.314023,3.95579,5.502643,1.516168,0,.8344014,0,19.97199,4.439985,.9452946,.8609918,.0436529,7.132544,0,8.627636,10.43542,.9116198,0,.5530735,3.729882,.7355477,1.321299,.2698619,3.150463,.7183895,.0795253,.3999197,.1029488,3.77864,1.636534,2.225971,1.806696,.2721688,4.439985,.9452946,.8609918,.0436529,0,7.132544,0,0,2.642599,.7183895,.7183895,3.150463,.7183895,.0795253,0,.3999197,0,0,.2058976,0,.1859958,1.052338,1.301234,8.627636,10.43542,5.040807,.9116198,0,0,0,.8115922,.6312884,16.06507,.5530735,10.43542,0,0,8.627636,.535383,3.77864,.2698619,0,14.26263,8.937287,.8115922,0,1.916224,0,.1859958,3.356361,5.502643,0,4.790192,0,19.97199
"uscbs2000-04b",05nov1996,07nov2000,15apr2000,17apr2000,"National Adults",18,"Yes",69,1150,16.47261,27.79714,.7348186,6.570846,6.639629,3.925124,.4650697,.9618353,3.584527,9.071725,1.103496,0,.6418322,0,22.03134,1.156202,.9604788,5.013131,2.101272,5.550575,0,7.759604,7.148808,.7897467,0,.5219181,2.166117,.6404409,1.015031,.6693977,1.120511,.5097005,.1086967,1.253751,.0594354,.4846351,2.237021,1.885337,3.256683,.4760915,1.156202,.9604788,5.013131,2.101272,.6403192,5.550575,0,2.030063,2.030063,1.860887,.5097005,1.120511,.5097005,.1086967,0,1.253751,0,.8135948,.1188707,.1719147,.293155,1.921431,2.530611,7.759604,7.148808,4.859351,.7897467,.6187016,.6710499,0,.6710499,.8267905,21.86231,.9719223,7.148808,.0492179,1.260173,7.759604,.3181335,.4846351,.6693977,.0601745,7.674342,10.91895,.6710499,.1590667,2.381849,0,.293155,2.224891,9.071725,0,3.989256,0,22.03134
"uscbsnyt2000-05b",05nov1996,07nov2000,10may2000,13may2000,"National Adults",18,"Yes",69,947,16.23286,30.65544,.4360998,7.75265,5.315279,4.010816,.4328,1.390556,5.598409,6.820007,1.143284,0,.5287049,0,19.68309,1.047738,.3651834,6.337797,1.938775,5.330528,0,8.26652,11.68473,.5520939,0,.0773998,1.651923,1.035024,.8443493,.7034616,1.679407,.7354212,0,.3100215,.1504703,.4661938,2.597451,1.463275,2.441789,.2364231,1.047738,.3651834,6.337797,1.938775,.2434556,5.330528,0,1.688699,1.688699,1.061774,.3677106,1.679407,.7354212,0,.1102393,.3100215,0,.8747866,.3009405,.1330474,.2997526,1.191592,1.082304,8.26652,11.68473,4.808185,.5520939,.7898369,.5520939,0,.5520939,1.175991,20.85071,.611666,11.68473,.1726448,.4201922,8.26652,.6162417,.4661938,.7034616,0,8.895934,9.185523,.5520939,.3081208,1.523393,0,.2997526,2.988181,6.820007,0,5.951547,0,19.68309
"usicr2000-npr006",05nov1996,07nov2000,26may2000,25jun2000,"National Adults",15,"Yes",81,1549,14.24152,26.76976,1.376475,12.61944,7.113954,4.227075,1.180827,1.219263,5.733984,7.104422,2.066905,0,4.115698,1.933282,10.29739,3.076972,1.641098,4.346817,0,3.505673,0,8.061001,6.752303,1.358046,.4588249,.9176497,3.833312,3.130848,1.021889,.9067573,2.792406,.9991279,.1589947,.2765467,0,0,3.54083,1.968059,.9208538,.3747791,3.076972,1.641098,4.346817,0,.4990036,3.505673,0,.9393141,1.815177,3.452705,.9991279,2.792406,.9991279,.1589947,0,.2765467,0,0,0,.0956939,1.085133,1.373165,.2167146,8.061001,6.752303,5.105521,1.358046,1.463184,.2794921,0,1.514412,.6459259,19.24181,1.615583,6.752303,0,.4990036,8.061001,1.219263,0,.9067573,0,14.68635,8.978865,1.514412,1.171955,2.433797,0,1.085133,2.8881,7.104422,0,9.610573,1.933282,10.29739
"usaipogns2000-25",05nov1996,07nov2000,22jun2000,25jun2000,"National Adults",2,"Yes",44,1018,12.83917,23.06318,1.977826,15.65173,2.600438,5.3472,.8749963,5.081068,11.55172,7.256283,2.537588,0,2.056389,.9840026,8.178417,4.617545,1.876676,4.017519,0,1.906137,0,7.174773,7.686415,1.429848,0,1.737226,8.687113,4.168754,.5474865,1.505465,2.572941,2.393228,0,0,0,2.569995,7.960077,1.291184,4.673914,1.291184,4.617545,1.876676,4.017519,0,.4212945,1.906137,0,0,1.094973,0,0,2.572941,2.393228,0,0,0,0,.381031,0,0,.8749963,0,1.161752,7.174773,7.686415,2.083886,1.429848,.6668041,1.429848,0,1.429848,0,14.17965,1.977826,7.743374,0,.4212945,7.174773,2.454114,2.569995,1.505465,0,18.18932,6.105334,1.429848,0,2.393228,0,.8749963,2.953972,7.256283,0,13.60811,.9840026,8.178417
"uslat2000-443",05nov1996,07nov2000,27jul2000,29jul2000,"National Adults",15,"Yes",37,1018,13.79248,40.98081,1.358661,5.345412,8.032732,5.780099,.7748492,2.771809,8.306604,3.016673,0,0,5.2339,4.605968,0,4.522141,4.522141,.2863909,0,4.461808,0,14.10391,12.50689,1.164094,.3338378,.6676756,2.097884,2.097884,.7257662,1.049714,5.780099,0,0,0,0,.2457458,2.960475,0,.5254636,0,4.522141,4.522141,.2863909,0,0,4.461808,0,1.462893,.7257662,4.794359,4.450447,5.780099,0,0,0,0,0,0,0,0,.7748492,.5619725,0,14.10391,12.50689,9.352237,1.164094,.8207335,0,.0406451,1.164094,1.26623,17.14579,1.358661,12.50689,0,0,14.10391,2.526064,.2457458,1.049714,0,5.345412,11.94106,1.608212,0,4.450447,0,.7748492,5.780099,3.016673,0,13.5405,4.605968,0
"uscbs2000-08ab",05nov1996,07nov2000,04aug2000,06aug2000,"National Adults",18,"Yes",70,868,14.27615,41.69615,.1802467,4.573448,5.191338,2.957458,.2233208,.7552798,5.719796,6.143497,.6641083,0,1.622339,0,15.99686,3.10086,1.109959,.5242461,0,9.541089,0,12.07328,12.79965,.8329437,0,.1802467,2.517402,.2094374,1.321473,0,1.301953,1.28184,0,.3280988,.022783,.3145714,.9405894,2.477057,2.914324,.2156869,3.10086,1.109959,.5242461,0,0,9.541089,0,0,2.642946,2.335157,1.28184,1.301953,1.28184,0,0,.3280988,0,0,.045566,.1060833,.1172375,.8217302,1.262676,12.07328,12.79965,12.20077,.8329437,0,0,0,.7782408,.9268642,17.97242,.1802467,12.79965,.2132345,0,12.07328,.4407085,.3145714,0,.105846,5.237556,15.93913,.7782408,0,2.891778,0,.1172375,1.453602,6.143497,0,7.342135,0,15.99686
"uscbs2000-08c",05nov1996,07nov2000,18aug2000,20aug2000,"National Adults",18,"Yes",70,956,7.436796,46.84048,.0959323,3.092416,6.766191,2.709589,0,1.210869,4.93996,9.235378,1.03864,0,2.204232,0,14.42952,2.987273,1.177491,0,0,3.272031,0,12.22772,21.52663,.5923375,0,.0959323,1.544347,.3507938,1.616039,.5421057,1.03304,1.107034,.1961749,.2484513,.0300065,0,.9204193,1.868579,5.736024,.2304548,2.987273,1.177491,0,0,0,3.272031,0,0,3.232078,2.45576,1.107034,1.03304,1.107034,.1961749,.0648759,.2484513,0,0,.0600129,0,0,.7652478,.7406015,12.22772,21.52663,9.134455,.5923375,.3138798,0,0,.5923375,.9472759,12.33148,.0959323,21.52663,.5362481,0,12.22772,1.210869,0,.5421057,0,4.131056,12.17992,.5923375,0,2.72357,0,0,1.093053,9.235378,0,7.144191,0,14.42952
"uscbsnyt2000-09a",05nov1996,07nov2000,09sep2000,11sep2000,"National Adults",18,"Yes",69,843,8.908556,50.23295,.3180109,3.199643,6.109113,3.094759,0,.964857,2.556778,7.241436,.3881823,0,3.911559,.1485544,12.9256,3.576627,2.198207,.0525871,0,3.081135,0,11.5259,25.36261,.7923316,0,.3180109,1.613694,.7720101,1.734939,.1315092,.7820879,1.250768,.1825203,.6849179,.0972322,.5516668,.0493937,1.278016,4.557462,.1725255,3.576627,2.198207,.0525871,0,0,3.081135,0,0,3.469877,2.399732,1.250768,.7820879,1.250768,.1825203,0,.6849179,0,0,.1944644,0,0,.9359922,.9470654,11.5259,25.36261,9.236749,.7923316,.2520697,0,0,.766038,.4141856,13.77947,.3180109,25.36261,.1079943,0,11.5259,.1933447,.5516668,.1315092,0,3.587825,12.32632,.766038,.2198456,3.368975,0,0,.9765523,7.241436,0,6.468337,.1485544,12.9256
"uscbsnyt2000-09d",05nov1996,07nov2000,27sep2000,01oct2000,"National Adults",18,"Yes",69,1131,9.174228,48.08364,.1259461,2.598888,7.748937,2.902342,.1766013,3.854043,2.769061,8.097342,.6104772,0,.6554733,0,13.20303,4.545777,1.08286,0,0,3.54559,0,14.12968,23.47128,.4978792,0,.1259461,.8875894,.5489035,2.184219,.3346568,1.091902,1.219094,.0932832,.2291942,.0285109,2.402018,.2043741,1.572066,5.381889,.1519657,4.545777,1.08286,0,0,0,3.54559,0,0,4.368438,2.981439,1.219094,1.091902,1.219094,.0932832,0,.2291942,0,.2118478,.0570217,0,.1766013,.7675792,.3541254,14.12968,23.47128,6.966895,.4978792,.4243415,0,0,.4978792,.9739831,15.72935,.1259461,23.47128,.0644032,0,14.12968,1.452025,2.402018,.3346568,.1366492,3.209365,9.423813,.4978792,0,2.760665,0,.1766013,1.360771,8.097342,0,3.424534,0,13.20303
"usaipogns2000-42",05nov1996,07nov2000,06oct2000,09oct2000,"National Adults",1,"Yes",44,1045,13.73374,31.52867,2.636571,11.32997,1.547261,4.819023,.238556,3.246853,11.4459,7.961447,3.130928,0,2.117304,.1590373,6.104735,5.9342,2.246642,1.712047,0,3.282301,0,12.6061,9.518289,1.633805,0,1.713963,6.207247,3.251643,.2443043,1.058652,3.084941,1.734082,0,0,0,1.270383,7.897577,1.32595,5.309548,1.32595,5.9342,2.246642,1.712047,0,.5585468,3.282301,0,0,.4886087,0,0,3.084941,1.734082,0,0,0,0,0,0,0,.238556,0,.4474123,12.6061,9.518289,3.174999,1.633805,.8804536,1.633805,0,1.633805,0,14.54425,2.636571,9.518289,0,.5585468,12.6061,1.97647,1.270383,1.058652,0,14.4609,6.890021,1.633805,0,1.734082,0,.238556,3.084941,7.961447,0,13.5632,.1590373,6.104735
"harris_s13422",07nov2000,02nov2004,14dec2000,21dec2000,"National Adults",28,"Yes",42,913,18.70568,40.31594,2.217154,4.638861,1.979537,5.042209,0,1.46833,3.71536,9.544665,.7297253,0,11.64254,0,0,6.579221,1.653107,2.595186,0,7.878166,0,15.30338,12.51481,.5350767,.2869031,1.356445,1.784616,1.289759,1.792354,.1871836,1.454219,3.08437,.1499163,.2998326,.0538712,0,.917491,0,0,0,6.579221,1.653107,2.595186,0,0,7.878166,0,0,1.792354,0,0,1.454219,3.08437,.1499163,0,.2998326,0,0,.0538712,0,0,.6455907,1.366532,15.30338,12.51481,6.164176,.5350767,0,0,0,2.378479,1.407897,20.49803,2.217154,12.57913,0,0,15.30338,1.404012,0,.1871836,0,5.368586,10.11927,2.378479,0,3.534119,0,0,1.50809,9.544665,0,15.3579,0,0
"harris_s13599",07nov2000,02nov2004,11jan2001,15jan2001,"National Adults",28,"Yes",43,919,22.59551,38.32804,2.787227,4.297942,2.408838,4.783297,0,3.979202,3.662203,5.345935,.872707,0,7.529021,3.410075,0,10.35418,2.390166,2.375294,0,7.475872,0,15.33481,11.5792,.9577706,.3042632,1.874437,1.897982,1.515774,2.132999,.2758389,.6833375,2.832073,.2986384,.5972768,.3719716,2.342559,.5485464,0,0,0,10.35418,2.390166,2.375294,0,0,7.475872,0,0,2.132999,0,0,.6833375,2.832073,.2986384,0,.5972768,0,0,.3719716,0,0,1.093598,1.343413,15.33481,11.5792,5.066801,.9577706,0,0,0,1.042314,1.910134,24.72851,2.787227,11.6388,0,0,15.33481,1.577042,2.342559,.2758389,0,5.170649,10.37172,1.042314,0,3.727988,0,0,1.055309,5.345935,0,11.19122,3.410075,0
