year,cat,perc,subname,subcat,catname
1978,2,2.4690001,"Income","Second 25th","perc2"
1978,3,1.3660001,"Income","Second 25th","perc3"
1978,4,3.526,"Income","Second 25th","perc4"
1978,5,1.8559999,"Income","Second 25th","perc5"
1978,6,7.0009999,"Income","Second 25th","perc6"
1978,7,.032,"Income","Second 25th","perc7"
1978,8,7.0339999,"Income","Second 25th","perc8"
1978,9,2.9879999,"Income","Second 25th","perc9"
1978,10,2.816,"Income","Second 25th","perc10"
1978,11,.15899999,"Income","Second 25th","perc11"
1978,12,.052,"Income","Second 25th","perc12"
1978,13,1.788,"Income","Second 25th","perc13"
1978,14,0,"Income","Second 25th","perc14"
1978,15,2.5409999,"Income","Second 25th","perc15"
1978,1,67.113998,"Income","Third 25th","perc1"
1978,2,2.2049999,"Income","Third 25th","perc2"
1978,3,1.204,"Income","Third 25th","perc3"
1978,4,3.513,"Income","Third 25th","perc4"
1978,5,2.516,"Income","Third 25th","perc5"
1978,6,6.0770001,"Income","Third 25th","perc6"
1978,7,.142,"Income","Third 25th","perc7"
1978,8,8.1529999,"Income","Third 25th","perc8"
1978,9,3.4719999,"Income","Third 25th","perc9"
1978,10,2.3699999,"Income","Third 25th","perc10"
1978,11,.24600001,"Income","Third 25th","perc11"
1978,12,0,"Income","Third 25th","perc12"
1978,13,1.012,"Income","Third 25th","perc13"
1978,14,0,"Income","Third 25th","perc14"
1978,15,1.975,"Income","Third 25th","perc15"
1978,1,65.016998,"Income","Highest 25th","perc1"
1978,2,1.694,"Income","Highest 25th","perc2"
1978,3,1.045,"Income","Highest 25th","perc3"
1978,4,3.5799999,"Income","Highest 25th","perc4"
1978,5,3.1329999,"Income","Highest 25th","perc5"
1978,6,5.382,"Income","Highest 25th","perc6"
1978,7,.22400001,"Income","Highest 25th","perc7"
1978,8,9.6960001,"Income","Highest 25th","perc8"
1978,9,4.1020002,"Income","Highest 25th","perc9"
1978,10,3.6800001,"Income","Highest 25th","perc10"
1978,11,.162,"Income","Highest 25th","perc11"
1978,12,.052,"Income","Highest 25th","perc12"
1978,13,.73299998,"Income","Highest 25th","perc13"
1978,14,0,"Income","Highest 25th","perc14"
1978,15,1.5,"Income","Highest 25th","perc15"
1979,1,51.201,"Income","Lowest 25th","perc1"
1979,2,2.96,"Income","Lowest 25th","perc2"
1979,3,.55900002,"Income","Lowest 25th","perc3"
1979,4,4.4169998,"Income","Lowest 25th","perc4"
1979,5,.91500002,"Income","Lowest 25th","perc5"
1979,6,5.8870001,"Income","Lowest 25th","perc6"
1979,7,0,"Income","Lowest 25th","perc7"
1979,8,15.091,"Income","Lowest 25th","perc8"
1979,9,6.4629998,"Income","Lowest 25th","perc9"
1979,10,4.2280002,"Income","Lowest 25th","perc10"
1979,11,.38,"Income","Lowest 25th","perc11"
1979,12,0,"Income","Lowest 25th","perc12"
1979,13,2.098,"Income","Lowest 25th","perc13"
1979,14,0,"Income","Lowest 25th","perc14"
1979,15,5.8010001,"Income","Lowest 25th","perc15"
1979,1,52.223,"Income","Second 25th","perc1"
1979,2,2.3039999,"Income","Second 25th","perc2"
1979,3,.69300002,"Income","Second 25th","perc3"
1979,4,2.1659999,"Income","Second 25th","perc4"
1979,5,1.068,"Income","Second 25th","perc5"
1979,6,5.9920001,"Income","Second 25th","perc6"
1979,7,0,"Income","Second 25th","perc7"
1979,8,20.622999,"Income","Second 25th","perc8"
1979,9,5.2270002,"Income","Second 25th","perc9"
1979,10,4.3330002,"Income","Second 25th","perc10"
1979,11,.40099999,"Income","Second 25th","perc11"
1979,12,0,"Income","Second 25th","perc12"
1979,13,1.401,"Income","Second 25th","perc13"
1979,14,0,"Income","Second 25th","perc14"
1979,15,3.569,"Income","Second 25th","perc15"
1979,1,52.299999,"Income","Third 25th","perc1"
1979,2,1.54,"Income","Third 25th","perc2"
1979,3,.32600001,"Income","Third 25th","perc3"
1979,4,2.309,"Income","Third 25th","perc4"
1979,5,1.347,"Income","Third 25th","perc5"
1979,6,5.2210002,"Income","Third 25th","perc6"
1979,7,0,"Income","Third 25th","perc7"
1979,8,23.240999,"Income","Third 25th","perc8"
1979,9,5.835,"Income","Third 25th","perc9"
1979,10,4.3410001,"Income","Third 25th","perc10"
1979,11,.31400001,"Income","Third 25th","perc11"
1979,12,0,"Income","Third 25th","perc12"
1979,13,1.655,"Income","Third 25th","perc13"
1979,14,0,"Income","Third 25th","perc14"
1979,15,1.572,"Income","Third 25th","perc15"
1979,1,54.452999,"Income","Highest 25th","perc1"
1979,2,1.058,"Income","Highest 25th","perc2"
1979,3,.191,"Income","Highest 25th","perc3"
1979,4,1.734,"Income","Highest 25th","perc4"
1979,5,1.2640001,"Income","Highest 25th","perc5"
1979,6,5.6329999,"Income","Highest 25th","perc6"
1979,7,0,"Income","Highest 25th","perc7"
1979,8,23.612,"Income","Highest 25th","perc8"
1979,9,4.9130001,"Income","Highest 25th","perc9"
1979,10,4.198,"Income","Highest 25th","perc10"
1979,11,.405,"Income","Highest 25th","perc11"
1979,12,0,"Income","Highest 25th","perc12"
1979,13,1.3049999,"Income","Highest 25th","perc13"
1979,14,0,"Income","Highest 25th","perc14"
1979,15,1.235,"Income","Highest 25th","perc15"
1980,1,55.007999,"Income","Lowest 25th","perc1"
1980,2,1.625,"Income","Lowest 25th","perc2"
1980,3,.15899999,"Income","Lowest 25th","perc3"
1980,4,2.1819999,"Income","Lowest 25th","perc4"
1980,5,1.0369999,"Income","Lowest 25th","perc5"
1980,6,18.851,"Income","Lowest 25th","perc6"
1980,7,.045,"Income","Lowest 25th","perc7"
1980,8,5.0079999,"Income","Lowest 25th","perc8"
1980,9,1.61,"Income","Lowest 25th","perc9"
1980,10,3.381,"Income","Lowest 25th","perc10"
1980,11,.032,"Income","Lowest 25th","perc11"
1980,12,0,"Income","Lowest 25th","perc12"
1980,13,3.921,"Income","Lowest 25th","perc13"
1980,14,0,"Income","Lowest 25th","perc14"
1980,15,7.1420002,"Income","Lowest 25th","perc15"
1980,1,56.511002,"Income","Second 25th","perc1"
1980,2,1.196,"Income","Second 25th","perc2"
1980,3,.33199999,"Income","Second 25th","perc3"
1980,4,1.473,"Income","Second 25th","perc4"
1980,5,1.171,"Income","Second 25th","perc5"
1980,6,20.910999,"Income","Second 25th","perc6"
1980,7,.095,"Income","Second 25th","perc7"
1980,8,5.4860001,"Income","Second 25th","perc8"
1980,9,1.766,"Income","Second 25th","perc9"
1980,10,3.529,"Income","Second 25th","perc10"
1980,11,.153,"Income","Second 25th","perc11"
1980,12,0,"Income","Second 25th","perc12"
1980,13,3.1329999,"Income","Second 25th","perc13"
1980,14,0,"Income","Second 25th","perc14"
1980,15,4.244,"Income","Second 25th","perc15"
1980,1,60.200001,"Income","Third 25th","perc1"
1980,2,.884,"Income","Third 25th","perc2"
1980,3,.161,"Income","Third 25th","perc3"
1980,4,1.015,"Income","Third 25th","perc4"
1980,5,.91399997,"Income","Third 25th","perc5"
1980,6,21.632999,"Income","Third 25th","perc6"
1980,7,.052,"Income","Third 25th","perc7"
1980,8,5.8590002,"Income","Third 25th","perc8"
1980,9,1.368,"Income","Third 25th","perc9"
1980,10,3.329,"Income","Third 25th","perc10"
1980,11,.04,"Income","Third 25th","perc11"
1980,12,0,"Income","Third 25th","perc12"
1980,13,2.112,"Income","Third 25th","perc13"
1980,14,0,"Income","Third 25th","perc14"
1980,15,2.434,"Income","Third 25th","perc15"
1980,1,62.305,"Income","Highest 25th","perc1"
1980,2,.68599999,"Income","Highest 25th","perc2"
1980,3,.095,"Income","Highest 25th","perc3"
1980,4,.99800003,"Income","Highest 25th","perc4"
1980,5,1.205,"Income","Highest 25th","perc5"
1980,6,18.785,"Income","Highest 25th","perc6"
1980,7,.075,"Income","Highest 25th","perc7"
1980,8,5.527,"Income","Highest 25th","perc8"
1980,9,1.383,"Income","Highest 25th","perc9"
1980,10,4.8670001,"Income","Highest 25th","perc10"
1980,11,.076,"Income","Highest 25th","perc11"
1980,12,.011,"Income","Highest 25th","perc12"
1980,13,2.402,"Income","Highest 25th","perc13"
1980,14,0,"Income","Highest 25th","perc14"
1980,15,1.586,"Income","Highest 25th","perc15"
1981,1,64.699997,"Income","Lowest 25th","perc1"
1981,2,2.882,"Income","Lowest 25th","perc2"
1981,3,.24699999,"Income","Lowest 25th","perc3"
1981,4,3.8150001,"Income","Lowest 25th","perc4"
1981,5,1.133,"Income","Lowest 25th","perc5"
1981,6,7.2249999,"Income","Lowest 25th","perc6"
1981,7,0,"Income","Lowest 25th","perc7"
1981,8,2.2939999,"Income","Lowest 25th","perc8"
1981,9,3.4489999,"Income","Lowest 25th","perc9"
1981,10,4.1690001,"Income","Lowest 25th","perc10"
1981,11,.023,"Income","Lowest 25th","perc11"
1981,12,0,"Income","Lowest 25th","perc12"
1981,13,2.4949999,"Income","Lowest 25th","perc13"
1981,14,0,"Income","Lowest 25th","perc14"
1981,15,7.5679998,"Income","Lowest 25th","perc15"
1981,1,67.990997,"Income","Second 25th","perc1"
1981,2,2.806,"Income","Second 25th","perc2"
1981,3,.35499999,"Income","Second 25th","perc3"
1981,4,2.414,"Income","Second 25th","perc4"
1981,5,1.324,"Income","Second 25th","perc5"
1981,6,7.6830001,"Income","Second 25th","perc6"
1981,7,0,"Income","Second 25th","perc7"
1981,8,3.566,"Income","Second 25th","perc8"
1981,9,3.2909999,"Income","Second 25th","perc9"
1981,10,3.424,"Income","Second 25th","perc10"
1981,11,.043,"Income","Second 25th","perc11"
1981,12,0,"Income","Second 25th","perc12"
1981,13,2.4300001,"Income","Second 25th","perc13"
1981,14,0,"Income","Second 25th","perc14"
1981,15,4.6729999,"Income","Second 25th","perc15"
1981,1,72.592003,"Income","Third 25th","perc1"
1981,2,2.0369999,"Income","Third 25th","perc2"
1981,3,.28799999,"Income","Third 25th","perc3"
1981,4,1.984,"Income","Third 25th","perc4"
1981,5,1.025,"Income","Third 25th","perc5"
1981,6,8.3520002,"Income","Third 25th","perc6"
1981,7,0,"Income","Third 25th","perc7"
1981,8,3.4619999,"Income","Third 25th","perc8"
1981,9,2.6700001,"Income","Third 25th","perc9"
1981,10,3.1010001,"Income","Third 25th","perc10"
1981,11,0,"Income","Third 25th","perc11"
1981,12,0,"Income","Third 25th","perc12"
1981,13,2.4000001,"Income","Third 25th","perc13"
1981,14,0,"Income","Third 25th","perc14"
1981,15,2.089,"Income","Third 25th","perc15"
1981,1,70.316002,"Income","Highest 25th","perc1"
1981,2,2.046,"Income","Highest 25th","perc2"
1981,3,.168,"Income","Highest 25th","perc3"
1981,4,2.9879999,"Income","Highest 25th","perc4"
1981,5,1.37,"Income","Highest 25th","perc5"
1981,6,8.9949999,"Income","Highest 25th","perc6"
1981,7,0,"Income","Highest 25th","perc7"
1981,8,3.1849999,"Income","Highest 25th","perc8"
1981,9,2.191,"Income","Highest 25th","perc9"
1981,10,3.3380001,"Income","Highest 25th","perc10"
1981,11,.017,"Income","Highest 25th","perc11"
1981,12,0,"Income","Highest 25th","perc12"
1981,13,3.2349999,"Income","Highest 25th","perc13"
1981,14,0,"Income","Highest 25th","perc14"
1981,15,2.1500001,"Income","Highest 25th","perc15"
1982,1,62.775002,"Income","Lowest 25th","perc1"
1982,2,5.7249999,"Income","Lowest 25th","perc2"
1982,3,.22400001,"Income","Lowest 25th","perc3"
1982,4,2.2880001,"Income","Lowest 25th","perc4"
1982,5,1.88,"Income","Lowest 25th","perc5"
1982,6,8.1300001,"Income","Lowest 25th","perc6"
1982,7,.034,"Income","Lowest 25th","perc7"
1982,8,.75199997,"Income","Lowest 25th","perc8"
1982,9,2.2809999,"Income","Lowest 25th","perc9"
1982,10,3.4949999,"Income","Lowest 25th","perc10"
1982,11,.026,"Income","Lowest 25th","perc11"
1982,12,0,"Income","Lowest 25th","perc12"
1982,13,5.6220002,"Income","Lowest 25th","perc13"
1982,14,0,"Income","Lowest 25th","perc14"
1982,15,6.77,"Income","Lowest 25th","perc15"
1982,1,69.300003,"Income","Second 25th","perc1"
1982,2,3.4920001,"Income","Second 25th","perc2"
1982,3,.148,"Income","Second 25th","perc3"
1982,4,1.975,"Income","Second 25th","perc4"
1982,5,2.54,"Income","Second 25th","perc5"
1982,6,9.2659998,"Income","Second 25th","perc6"
1982,7,.078,"Income","Second 25th","perc7"
1982,8,.64999998,"Income","Second 25th","perc8"
1982,9,2.9349999,"Income","Second 25th","perc9"
1982,10,2.6689999,"Income","Second 25th","perc10"
1982,11,0,"Income","Second 25th","perc11"
1982,12,0,"Income","Second 25th","perc12"
1982,13,3.846,"Income","Second 25th","perc13"
1982,14,0,"Income","Second 25th","perc14"
1982,15,3.1010001,"Income","Second 25th","perc15"
1982,1,71.646004,"Income","Third 25th","perc1"
1982,2,2.95,"Income","Third 25th","perc2"
1982,3,.083,"Income","Third 25th","perc3"
1982,4,1.867,"Income","Third 25th","perc4"
1982,5,2.7539999,"Income","Third 25th","perc5"
1982,6,8.6800003,"Income","Third 25th","perc6"
1982,7,.071,"Income","Third 25th","perc7"
1982,8,.86799997,"Income","Third 25th","perc8"
1982,9,2.8,"Income","Third 25th","perc9"
1982,10,2.6630001,"Income","Third 25th","perc10"
1982,11,0,"Income","Third 25th","perc11"
1982,12,0,"Income","Third 25th","perc12"
1982,13,3.76,"Income","Third 25th","perc13"
1982,14,0,"Income","Third 25th","perc14"
1982,15,1.858,"Income","Third 25th","perc15"
1982,1,70.799004,"Income","Highest 25th","perc1"
1982,2,2.5450001,"Income","Highest 25th","perc2"
1982,3,.20200001,"Income","Highest 25th","perc3"
1982,4,1.0700001,"Income","Highest 25th","perc4"
1982,5,2.885,"Income","Highest 25th","perc5"
1982,6,10.517,"Income","Highest 25th","perc6"
1982,7,.091,"Income","Highest 25th","perc7"
1982,8,.96899998,"Income","Highest 25th","perc8"
1982,9,2.0840001,"Income","Highest 25th","perc9"
1982,10,3.1040001,"Income","Highest 25th","perc10"
1982,11,.008,"Income","Highest 25th","perc11"
1982,12,0,"Income","Highest 25th","perc12"
1982,13,4.4720001,"Income","Highest 25th","perc13"
1982,14,0,"Income","Highest 25th","perc14"
1982,15,1.255,"Income","Highest 25th","perc15"
1983,1,57.445999,"Income","Lowest 25th","perc1"
1983,2,3.881,"Income","Lowest 25th","perc2"
1983,3,.032,"Income","Lowest 25th","perc3"
1983,4,2.175,"Income","Lowest 25th","perc4"
1983,5,2.359,"Income","Lowest 25th","perc5"
1983,6,15.871,"Income","Lowest 25th","perc6"
1983,7,.15099999,"Income","Lowest 25th","perc7"
1983,8,.75800002,"Income","Lowest 25th","perc8"
1983,9,5.066,"Income","Lowest 25th","perc9"
1983,10,2.839,"Income","Lowest 25th","perc10"
1983,11,0,"Income","Lowest 25th","perc11"
1983,12,0,"Income","Lowest 25th","perc12"
1983,13,3.8380001,"Income","Lowest 25th","perc13"
1983,14,0,"Income","Lowest 25th","perc14"
1983,15,5.5840001,"Income","Lowest 25th","perc15"
1983,1,58.648998,"Income","Second 25th","perc1"
1983,2,3.4560001,"Income","Second 25th","perc2"
1983,3,.097,"Income","Second 25th","perc3"
1983,4,1.7970001,"Income","Second 25th","perc4"
1983,5,2.615,"Income","Second 25th","perc5"
1983,6,17.677999,"Income","Second 25th","perc6"
1983,7,.16500001,"Income","Second 25th","perc7"
1983,8,.66399997,"Income","Second 25th","perc8"
1983,9,4.3530002,"Income","Second 25th","perc9"
1983,10,2.0899999,"Income","Second 25th","perc10"
1983,11,0,"Income","Second 25th","perc11"
1983,12,0,"Income","Second 25th","perc12"
1983,13,3.674,"Income","Second 25th","perc13"
1983,14,0,"Income","Second 25th","perc14"
1983,15,4.763,"Income","Second 25th","perc15"
1983,1,55.827,"Income","Third 25th","perc1"
1983,2,2.937,"Income","Third 25th","perc2"
1983,3,.059,"Income","Third 25th","perc3"
1983,4,1.5420001,"Income","Third 25th","perc4"
1983,5,2.9100001,"Income","Third 25th","perc5"
1983,6,21.658001,"Income","Third 25th","perc6"
1983,7,.131,"Income","Third 25th","perc7"
1983,8,.75800002,"Income","Third 25th","perc8"
1983,9,3.5050001,"Income","Third 25th","perc9"
1983,10,2.921,"Income","Third 25th","perc10"
1983,11,0,"Income","Third 25th","perc11"
1983,12,0,"Income","Third 25th","perc12"
1983,13,4.388,"Income","Third 25th","perc13"
1983,14,0,"Income","Third 25th","perc14"
1983,15,3.3640001,"Income","Third 25th","perc15"
1983,1,55.389999,"Income","Highest 25th","perc1"
1983,2,2.5420001,"Income","Highest 25th","perc2"
1983,3,.204,"Income","Highest 25th","perc3"
1983,4,1.064,"Income","Highest 25th","perc4"
1983,5,4.2199998,"Income","Highest 25th","perc5"
1983,6,23.431,"Income","Highest 25th","perc6"
1983,7,.091,"Income","Highest 25th","perc7"
1983,8,.787,"Income","Highest 25th","perc8"
1983,9,3.1270001,"Income","Highest 25th","perc9"
1983,10,2.609,"Income","Highest 25th","perc10"
1983,11,0,"Income","Highest 25th","perc11"
1983,12,0,"Income","Highest 25th","perc12"
1983,13,4.0190001,"Income","Highest 25th","perc13"
1983,14,0,"Income","Highest 25th","perc14"
1983,15,2.517,"Income","Highest 25th","perc15"
1984,1,43.004002,"Income","Lowest 25th","perc1"
1984,2,6.98,"Income","Lowest 25th","perc2"
1984,3,.168,"Income","Lowest 25th","perc3"
1984,4,2.1389999,"Income","Lowest 25th","perc4"
1984,5,5.6160002,"Income","Lowest 25th","perc5"
1984,6,19.209,"Income","Lowest 25th","perc6"
1984,7,.102,"Income","Lowest 25th","perc7"
1984,8,.25799999,"Income","Lowest 25th","perc8"
1984,9,4.3000002,"Income","Lowest 25th","perc9"
1984,10,3.721,"Income","Lowest 25th","perc10"
1984,11,0,"Income","Lowest 25th","perc11"
1984,12,0,"Income","Lowest 25th","perc12"
1984,13,6.1929998,"Income","Lowest 25th","perc13"
1984,14,.27599999,"Income","Lowest 25th","perc14"
1984,15,8.0340004,"Income","Lowest 25th","perc15"
1984,1,42.971001,"Income","Second 25th","perc1"
1984,2,5.362,"Income","Second 25th","perc2"
1984,3,.083,"Income","Second 25th","perc3"
1984,4,1.725,"Income","Second 25th","perc4"
1984,5,7.3909998,"Income","Second 25th","perc5"
1984,6,22.993,"Income","Second 25th","perc6"
1984,7,.147,"Income","Second 25th","perc7"
1984,8,.32600001,"Income","Second 25th","perc8"
1984,9,4.0430002,"Income","Second 25th","perc9"
1984,10,3.2980001,"Income","Second 25th","perc10"
1984,11,0,"Income","Second 25th","perc11"
1984,12,0,"Income","Second 25th","perc12"
1984,13,5.1719999,"Income","Second 25th","perc13"
1984,14,.186,"Income","Second 25th","perc14"
1984,15,6.303,"Income","Second 25th","perc15"
1984,1,38.931999,"Income","Third 25th","perc1"
1984,2,5.809,"Income","Third 25th","perc2"
1984,3,.125,"Income","Third 25th","perc3"
1984,4,1.528,"Income","Third 25th","perc4"
1984,5,9.5629997,"Income","Third 25th","perc5"
1984,6,27.115999,"Income","Third 25th","perc6"
1984,7,.02,"Income","Third 25th","perc7"
1984,8,.315,"Income","Third 25th","perc8"
1984,9,4.8899999,"Income","Third 25th","perc9"
1984,10,3.3050001,"Income","Third 25th","perc10"
1984,11,0,"Income","Third 25th","perc11"
1984,12,0,"Income","Third 25th","perc12"
1984,13,4.7550001,"Income","Third 25th","perc13"
1984,14,.01,"Income","Third 25th","perc14"
1984,15,3.6329999,"Income","Third 25th","perc15"
1984,1,34.700001,"Income","Highest 25th","perc1"
1984,2,5.5500002,"Income","Highest 25th","perc2"
1984,3,.176,"Income","Highest 25th","perc3"
1984,4,1.617,"Income","Highest 25th","perc4"
1984,5,13.311,"Income","Highest 25th","perc5"
1984,6,28.221001,"Income","Highest 25th","perc6"
1984,7,0,"Income","Highest 25th","perc7"
1984,8,.34200001,"Income","Highest 25th","perc8"
1984,9,4.6880002,"Income","Highest 25th","perc9"
1984,10,3.096,"Income","Highest 25th","perc10"
1984,11,0,"Income","Highest 25th","perc11"
1984,12,0,"Income","Highest 25th","perc12"
1984,13,5.0739999,"Income","Highest 25th","perc13"
1984,14,.053,"Income","Highest 25th","perc14"
1984,15,3.1719999,"Income","Highest 25th","perc15"
1985,1,33.129002,"Income","Lowest 25th","perc1"
